author,measure,run,pos,word_list
Fet,Log odds,54,ADJ,тоскливый нежный душистый проворный яркий громогласный ликующий отдельный плакучий пытливый
Fet,Log odds,54,NOUN,в звук гафиз пифия ночь наташа липка сердце окно брама
Fet,Log odds,54,VERB,знать овевать ронять дрожать смотреть загрустить пронизывать проноситься сознавать суметь
Fet,Log odds,55,ADJ,тоскливый светлый горячий яркий серый душистый прозрачный кривой млечный прилежный
Fet,Log odds,55,NOUN,в ночь саконтал грудь заря сердце к звук звезда день
Fet,Log odds,55,VERB,становиться знать понимать любить мерещиться дышать спаться искать овевать болтать
Fet,Log odds,56,ADJ,влюбленный вешний прозрачный душистый пытливый лунный яркий застенчивый левый матовый
Fet,Log odds,56,NOUN,в ночь русы брамин липка к окно наташа роза ручка
Fet,Log odds,56,VERB,любить понимать окаймлять появляться безумствовать гадать упоминать дрожать ждать говорить
Fet,Log odds,57,ADJ,вешний влюбленный грубый яркий прозрачный лунный рад душистый бойкий всепобедный
Fet,Log odds,57,NOUN,в ночь заря роза окно к звук сердце анубис бриллиант
Fet,Log odds,57,VERB,дрожать любить различать смотреть спать понимать знать уносить безумствовать задышать
Fet,Log odds,58,ADJ,истомленный душистый светлый невыразимый ночной молодой вешний воздушный весенний больной
Fet,Log odds,58,NOUN,в ночь саконтал к звезда заря лист звук роза крыша
Fet,Log odds,58,VERB,понимать увидать ронять дрожать любить промолчать склонить знать смотреть ждать
Fet,Log odds,59,ADJ,прозрачный душистый яркий ласкательный ликующий млечный непорочный плакучий нежный вешний
Fet,Log odds,59,NOUN,в гафиз ночь к звук окно брама роза заря цветок
Fet,Log odds,59,VERB,пахнуть унимать становиться понимать знать безумствовать загрустить лезть оседать потянуть
Fet,Log odds,60,ADJ,душистый вешний упругий ночной яркий бесстрастный садовый светлый вечерний ревнивый
Fet,Log odds,60,NOUN,в глазок ночь саконтал заря к наташа звук грудь цветок
Fet,Log odds,60,VERB,сжиматься понимать заплакать льнуть прибывать раздражать сквозить знать спать дрожать
Fet,Log odds,61,ADJ,колючий вешний пахучий властный тоскливый душистый яркий золотой серый бесцветный
Fet,Log odds,61,NOUN,в русы гафиз сердце ночь липка звук глаз анубис трель
Fet,Log odds,61,VERB,овевать нисходить позвать сетовать понимать любить пахнуть знать смотреть беспокоить
Fet,Log odds,62,ADJ,яркий душистый влюбленный благовонный золотой богомольный занятый затаенный невыразимый отдельный
Fet,Log odds,62,NOUN,в гафиз ночь глаз вереница липка сабина заря лист сердце
Fet,Log odds,62,VERB,прибывать понимать любить взрезывать чудиться смотреть знать глядеть уснуть вдыхать
Fet,Log odds,63,ADJ,душистый несбыточный ночной яркий нежный вечерний розовый звездный возможный затаенный
Fet,Log odds,63,NOUN,в рододендрон наташа с заря анубис к сердце роза ночь
Fet,Log odds,63,VERB,знать плакать выносить позвать прибывать понимать взрезывать переноситься провидеть спалить
Fet,Log odds,64,ADJ,вешний тоскливый душистый отвесный молодой влюбленный серый прозрачный больной лунный
Fet,Log odds,64,NOUN,в ночь звук заря брама саконтал роза к бриллиант навес
Fet,Log odds,64,VERB,знать любить становиться зайти обдавать прибывать разбирать свиваться смежать понимать
Fet,Log odds,65,ADJ,душистый вешний ночной всепобедный молодой полный благовонный яркий кроткий влюбленный
Fet,Log odds,65,NOUN,в ночь окно наташа сабина глаз улыбка с анубис брама
Fet,Log odds,65,VERB,любить знать понимать становиться уснуть пахнуть потянуться прибывать пронизывать царить
Fet,Log odds,66,ADJ,вешний гулкий истомленный садовый влюбленный ночной душистый нетленный левый невыразимый
Fet,Log odds,66,NOUN,в крыша ночь заря наташа звук сердце пифия с глаз
Fet,Log odds,66,VERB,прильнуть понимать слышать раскрываться любить становиться вернуться крыть пробираться услыхать
Fet,Log odds,67,ADJ,душистый рад пушистый влюбленный кроткий яркий лунный бестелесный всепобедный заревой
Fet,Log odds,67,NOUN,в ночь рододендрон заря к расцвет звук окно овца дыхание
Fet,Log odds,67,VERB,знать чудиться понимать любить дрожать слышать приезжать раскрываться спать дышать
Fet,Log odds,68,ADJ,душистый блаженный всепобедный тоскливый полный вешний золотой светлый яркий прозрачный
Fet,Log odds,68,NOUN,в ночь лист корзинка заря звук сердце сабина песня к
Fet,Log odds,68,VERB,овевать сквозить чудиться понимать дрожать знать слышать окаймлять разбирать суметь
Fet,Log odds,69,ADJ,душистый влюбленный молодой плакучий рад безгласный беззаветный гнилой ласкательный ликующий
Fet,Log odds,69,NOUN,в ночь звук саконтал вереница сердце истома заря окно глаз
Fet,Log odds,69,VERB,овевать позвать дрожать знать дышать развиваться хватить сниться обдавать осыпаться
Fet,Log odds,70,ADJ,несбыточный тоскливый душистый яркий млечный плакучий рад кроткий нежный ночной
Fet,Log odds,70,NOUN,в ночь аллея звук окно пифия к наташа сердце бриллиант
Fet,Log odds,70,VERB,ронять знать склонить царить любить задушить пахнуть белеть слышать гореть
Fet,Log odds,71,ADJ,душистый тоскливый вешний яркий молитвенный прибрежный человеческий больной белый горячий
Fet,Log odds,71,NOUN,в гафиз липка звук ночь заря к наташа брама красавец
Fet,Log odds,71,VERB,любить выносить смотреть беспокоить задушить просиять царить шевелиться понимать дрожать
Fet,Log odds,72,ADJ,душистый тоскливый яркий вешний горячий гулкий пытливый сиротливый больной вертлявый
Fet,Log odds,72,NOUN,в гафиз ночь саконтал заря к звезда сердце роза окно
Fet,Log odds,72,VERB,понимать овевать навевать шевелиться спать любить знать раскидываться сжиматься уснуть
Fet,Log odds,73,ADJ,золотистый душистый ночной кроткий серый вешний прозрачный всепобедный ласкательный матовый
Fet,Log odds,73,NOUN,в русы ночь наташа окно роза к лик расцвет заря
Fet,Log odds,73,VERB,мерещиться уносить оседать потянуться свиваться любить знать ждать слышать раскрывать
Fet,Log odds,74,ADJ,грубый яркий садовый сиротливый чистый лунный вешний душистый детский истомленный
Fet,Log odds,74,NOUN,в ночь звук пифия глаз окно заря с наташа сабина
Fet,Log odds,74,VERB,понимать спаться царить любить смотреть дрожать заслышать прибывать промолчать стоять
Fet,Log odds,75,ADJ,золотистый истомленный тоскливый вешний коленопреклоненный душистый прозрачный рад кленовый мечтательный
Fet,Log odds,75,NOUN,в саконтал ночь звук роза грудь сатурнин с лист звезда
Fet,Log odds,75,VERB,любить гнуться пахнуть прибывать слышать дрожать изведывать потянуть раздражать видеть
Fet,Log odds,76,ADJ,душистый нежный золотой прозрачный сиротливый вешний яркий благовонный вертлявый всепобедный
Fet,Log odds,76,NOUN,ночь в заря рододендрон саконтал звук лист цветок пифия глаз
Fet,Log odds,76,VERB,знать овевать спать льнуть спаться любить молчать дышать смотреть безумствовать
Fet,Log odds,77,ADJ,яркий вешний маленький несбыточный сиротливый соловьиный серый рад прозрачный белый
Fet,Log odds,77,NOUN,русы в брамин саконтал к пифия ночь дыхание заря наташа
Fet,Log odds,77,VERB,позвать тянуться любить знать понимать дрожать смежать спать смотреть ронять
Fet,Log odds,78,ADJ,яркий колючий душистый кроткий благовонный чистый пахучий старческий прозрачный нежный
Fet,Log odds,78,NOUN,в русы ночь наташа заря брамин с цветок роза звук
Fet,Log odds,78,VERB,овевать высказывать понимать слышать знать прибывать содрогаться спать мерещиться спаться
Fet,Log odds,79,ADJ,недавний утомленный влюбленный душистый истомленный пушистый ночной вешний яркий молодой
Fet,Log odds,79,NOUN,в ночь к с окно крыша пифия заря луна наташа
Fet,Log odds,79,VERB,ронять любить овевать позвать спаться становиться дрожать задушить поливать учиться
Fet,Log odds,80,ADJ,лунный вешний золотистый светлый кроткий ласкательный просветленный душистый яркий весенний
Fet,Log odds,80,NOUN,в ночь глазок брамин овца рододендрон звезда заря к сердце
Fet,Log odds,80,VERB,понимать заплакать окаймлять позвать пронести дрожать вернуться спаться становиться молчать
Fet,Log odds,81,ADJ,вешний римский старческий тоскливый душистый рад вертлявый кленовый коленопреклоненный крошечный
Fet,Log odds,81,NOUN,ночь в заря аллея саконтал сердце брама звук к грудь
Fet,Log odds,81,VERB,дрожать любить неметь распалять слышать становиться спать знать дразнить охватывать
Fet,Log odds,82,ADJ,тоскливый душистый яркий грубый причудливый ребяческий садовый вешний благовонный беспристрастный
Fet,Log odds,82,NOUN,в ночь заря к извив пифия сабина звук звезда окно
Fet,Log odds,82,VERB,засвечиваться набегать понимать становиться мигать разгонять связывать спрятать видеть знать
Fet,Log odds,83,ADJ,тоскливый душистый яркий больной нежный вешний прозрачный старый светлый коленопреклоненный
Fet,Log odds,83,NOUN,в ночь к заря окно брама наташа лист звук сатурнин
Fet,Log odds,83,VERB,позвать увидеться любить овевать смотреть понимать знать взрезывать проноситься спать
Fet,Log odds,84,ADJ,яркий вешний душистый прозрачный полный старый ночной затаенный кленовый конский
Fet,Log odds,84,NOUN,ночь в наташа брамин корзинка заря к сердце улыбка крыша
Fet,Log odds,84,VERB,любить дрожать понимать дозволять прибывать просиять стыдиться суметь знать смотреть
Fet,Log odds,85,ADJ,причудливый яркий затаенный ласкательный мечтательный душистый ночной лунный вешний серый
Fet,Log odds,85,NOUN,в саконтал ночь к отрок сабина брама заря лизиас пифия
Fet,Log odds,85,VERB,пахнуть дрожать позвать любить следить понимать уснуть безумствовать мигать сказываться
Fet,Log odds,86,ADJ,душистый прозрачный несбыточный яркий всепобедный блаженный влюбленный горячий серый нежный
Fet,Log odds,86,NOUN,в ночь гафиз звезда заря пруд окно ручка глаз к
Fet,Log odds,86,VERB,проситься увидеться приподымать знать слышать шататься смотреть спать становиться хотеться
Fet,Log odds,87,ADJ,нежный заревой вешний горячий истомленный плакучий сиротливый благовонный рад вчерашний
Fet,Log odds,87,NOUN,в саконтал ночь сердце беседка мох звезда звук заря к
Fet,Log odds,87,VERB,овевать увидеться слышать знать мерещиться ронять дрожать смотреть вернуться царить
Fet,Log odds,88,ADJ,колючий тоскливый душистый лунный вешний плакучий полный горячий влюбленный яркий
Fet,Log odds,88,NOUN,в сабина ночь заря к глазок наташа брама ящик царица
Fet,Log odds,88,VERB,овевать впивать ждать становиться знать потрясать пронести умолять любить дрожать
Fet,Log odds,89,ADJ,тоскливый сиротливый вешний недавний нежный яркий полный благовонный золотой горячий
Fet,Log odds,89,NOUN,в ночь липка саконтал наташа к цветок крыша заря сердце
Fet,Log odds,89,VERB,понимать охватывать знать любить низойти распалять смежать шататься хотеться различать
Fet,Log odds,90,ADJ,тоскливый душистый яркий бестелесный властный пытливый вешний прозрачный рад больной
Fet,Log odds,90,NOUN,в ночь саконтал заря глазок пифия рододендрон сабина звук к
Fet,Log odds,90,VERB,овевать знать понимать видеть любить дрожать заплакать сказать горячить засвечиваться
Fet,Log odds,91,ADJ,тоскливый золотой коленопреклоненный садовый сиротливый соловьиный душистый вешний горячий голубой
Fet,Log odds,91,NOUN,в гафиз ночь рододендрон корзинка пифия звук сердце к лист
Fet,Log odds,91,VERB,овевать любить загрустить заплакать мерещиться проноситься просиять хватить знать плакать
Fet,Log odds,92,ADJ,яркий душистый затаенный истомленный молитвенный сквозной воздушный вешний светлый лунный
Fet,Log odds,92,NOUN,в ночь сердце окно наташа заря звук к звезда грудь
Fet,Log odds,92,VERB,мерещиться смежать чудиться любить ждать глянуть заплакать осыпаться упоминать понимать
Fet,Log odds,93,ADJ,тоскливый вешний золотистый душистый яркий всепобедный пахучий садовый старческий чернобровый
Fet,Log odds,93,NOUN,в гафиз русы ночь сабина наташа с звук глаз к
Fet,Log odds,93,VERB,понимать ронять дрожать любить видеть оседать царить сниться слышать дышать
Fet,Log odds,94,ADJ,душистый яркий ласкательный вешний сиротливый тоскливый полный весенний молодой возможный
Fet,Log odds,94,NOUN,в ночь брамин русы саконтал сердце к заря роза брама
Fet,Log odds,94,VERB,знать царить заплакать дрожать мерещиться пронести смежать видеть любить понимать
Fet,Log odds,95,ADJ,тоскливый душистый яркий ласкательный пугливый старый ночной вешний томительный затаенный
Fet,Log odds,95,NOUN,в ночь окно звук сестрица к глаз с брама заря
Fet,Log odds,95,VERB,мерещиться понимать пахнуть любить взрезывать льнуть раскидываться дрожать смотреть прильнуть
Fet,Log odds,96,ADJ,душистый соловьиный прозрачный полный вешний яркий тоскливый приветливый пытливый ребяческий
Fet,Log odds,96,NOUN,в ночь сердце заря звезда к брама корзинка лизиас сестрица
Fet,Log odds,96,VERB,дрожать понимать знать любить намекать певать уезжать уснуть слышать становиться
Fet,Log odds,97,ADJ,яркий жгучий соловьиный прозрачный гулкий левый ребяческий тоскливый вешний вечный
Fet,Log odds,97,NOUN,в саконтал ночь рододендрон аллея цветок наташа звук брама заря
Fet,Log odds,97,VERB,раскрывать знать потянуться смотреть спать охватывать стяжать уносить слышать любить
Fet,Log odds,98,ADJ,тоскливый влюбленный прозрачный ночной вешний яркий душистый рад полный всепобедный
Fet,Log odds,98,NOUN,в балкон ночь к цветок лист пифия сердце наташа глаз
Fet,Log odds,98,VERB,любить хохотать понимать знать безумствовать вынести гименеть мигать царить становиться
Fet,Log odds,99,ADJ,вешний старый душистый яркий золотой лунный полный виноградный колючий светлый
Fet,Log odds,99,NOUN,в ночь гафиз сабина окно головка заря глаз звук тучка
Fet,Log odds,99,VERB,поведывать спать слышать окаймлять поливать провидеть стяжать понимать дышать любить
Fet,Log odds,100,ADJ,вешний душистый яркий горный плакучий пытливый прозрачный полный влюбленный светлый
Fet,Log odds,100,NOUN,в ночь русы звук к сердце корзинка окно девочка извив
Fet,Log odds,100,VERB,позвать пахнуть заплакать пронести стяжать выносить сознавать спать дышать проситься
Fet,Zeta,1,ADJ,старый блестящий душистый больной вешний радостный злой туманный блаженный невольный
Fet,Zeta,1,NOUN,глаз грудь человек вода луна венок плечо алтарь конец нога
Fet,Zeta,1,VERB,дышать улыбаться уснуть взглядывать смотреть шутить входить исполнять расставаться уметь
Fet,Zeta,2,ADJ,сладкий напрасный жгучий мелкий тоскливый глубокий золотистый любовный мгновенный пестрый
Fet,Zeta,2,NOUN,голова разлука слово лес глаз час взор день звук небо
Fet,Zeta,2,VERB,нести посмотреть трепетать доходить занимать озарять прерывать хвалить петь приходить
Fet,Zeta,3,ADJ,старый последний молодой рад полночный покорный жаркий нагой серебристый странный
Fet,Zeta,3,NOUN,улыбка стекло мороз ночь взор брат море нога песня тайна
Fet,Zeta,3,VERB,будить раскидывать сохранять лгать отказывать переходить раскрывать видеть понимать узнавать
Fet,Zeta,4,ADJ,слышный воздушный старый морской былой душистый нежданный лучезарный правый томный
Fet,Zeta,4,NOUN,огонь путь сад черта голова мать весна воздух желание головка
Fet,Zeta,4,VERB,привыкать уносить проходить верить блистать раскидывать узнавать бояться курить отзываться
Fet,Zeta,5,ADJ,рад роковой детский легкий больной открытый соловьиный летучий людской равный
Fet,Zeta,5,NOUN,заря взор красота ручей буря голова дом мгла сердце ночь
Fet,Zeta,5,VERB,уснуть взглядывать нести побеждать дождаться становиться спать узнавать прийти плакать
Fet,Zeta,6,ADJ,душистый серебряный добрый жаркий серебристый блестящий горный кудрявый сердитый теплый
Fet,Zeta,6,NOUN,улыбка звук красота цветок весна дитя лист грудь небо вздох
Fet,Zeta,6,VERB,смотреть понимать томиться приходить венчать нести показывать посмотреть приподымать дрожать
Fet,Zeta,7,ADJ,душистый благовонный голубой старый яркий невольный звездный целый безмолвный кроткий
Fet,Zeta,7,NOUN,волна конец звезда русы дом милая степь струя тепло сон
Fet,Zeta,7,VERB,искать верить нестись рассматривать находить дрожать хотеть бояться молчать биться
Fet,Zeta,8,ADJ,готовый незримый сонный близкий колючий кроткий ясный влюбленный прозрачный радостный
Fet,Zeta,8,NOUN,сила весна глаз звезда краса брамин митя напев няня песнь
Fet,Zeta,8,VERB,трепетать уходить вставать проситься узнавать улыбаться белеть изведывать молиться цвести
Fet,Zeta,9,ADJ,воздушный яркий веселый кроткий безумный больной звездный благовонный ревнивый ночной
Fet,Zeta,9,NOUN,краса грудь долина речь лик смертный веселие дитя миг тень
Fet,Zeta,9,VERB,звать спать светить скрывать сниться воскресать касаться молиться глядеть забывать
Fet,Zeta,10,ADJ,вечерний вешний мелкий рад кроткий влюбленный грустный былой румяный напрасный
Fet,Zeta,10,NOUN,ребенок грудь звук дыхание поэт пена весна дом красота крыло
Fet,Zeta,10,VERB,казаться понимать спать наставать сниться отказывать стоять становиться слезать забывать
Fet,Zeta,11,ADJ,душистый безумный безмолвный ревнивый вешний ласковый праздный томительный вечный заветный
Fet,Zeta,11,NOUN,красота весна мать блеск бездна венец утро жена лист улыбка
Fet,Zeta,11,VERB,умирать пойти уснуть признаваться уходить взглядывать осыпать помчаться проситься сиять
Fet,Zeta,12,ADJ,трепетный вешний девственный одинокий пышный звонкий широкий душистый равный бесцветный
Fet,Zeta,12,NOUN,берег взгляд слово вздох огонь песня весна пора блеск гора
Fet,Zeta,12,VERB,дремать дрожать узнавать обдавать отвечать приезжать признавать скользить сказать блистать
Fet,Zeta,13,ADJ,безумный яркий ночной старый кроткий лунный серебряный печальный правый влажный
Fet,Zeta,13,NOUN,песня бог миг цветок голова овца улыбка богиня дрожь урна
Fet,Zeta,13,VERB,ждать говорить искать плакать дышать понимать стучать высказывать занимать лезть
Fet,Zeta,14,ADJ,далекий старый легкий чудный душистый жестокий чуткий каменный людской поздний
Fet,Zeta,14,NOUN,слово слеза звук красота ребенок цветок нога ангел жертва шаг
Fet,Zeta,14,VERB,просить шуметь светить томиться манить мелькать подходить гореть спать понимать
Fet,Zeta,15,ADJ,пестрый рад вешний белый чудный блаженный серый благовонный слышный довольный
Fet,Zeta,15,NOUN,аромат коса звук глаз миг уста лик лицо окно ресница
Fet,Zeta,15,VERB,петь расти вставать уснуть мешать суметь сказать дрожать дышать слезать
Fet,Zeta,16,ADJ,вешний пестрый больной прозрачный душистый хороший благовонный детский отрадный скромный
Fet,Zeta,16,NOUN,звук голова кудри пора серебро ива песнь плечо царица огонь
Fet,Zeta,16,VERB,слышать искать плакать обвивать пропадать полюбить почить сходиться стоять спать
Fet,Zeta,17,ADJ,горячий душистый прозрачный должный усталый больной бессмертный неподвижный отрадный благовонный
Fet,Zeta,17,NOUN,весна звук миг лик брамин ветер друг человек песня сила
Fet,Zeta,17,VERB,следить взглядывать гореть уметь умирать понимать просить занимать приносить просыпаться
Fet,Zeta,18,ADJ,прозрачный прежний вешний детский лунный бессильный отрадный радостный далекий неизменный
Fet,Zeta,18,NOUN,дыхание грудь стих улыбка вихорь влага дым миг ресница стопа
Fet,Zeta,18,VERB,вздыхать уходить звать спать кричать приходиться смолкать спрашивать сиять узнавать
Fet,Zeta,19,ADJ,райский вешний прежний яркий злой послушный прозрачный томный тонкий больной
Fet,Zeta,19,NOUN,аллея звезда струя раз брамин греза мгла земля огонь заря
Fet,Zeta,19,VERB,дышать ждать понимать расти уносить мерцать открывать пленяться помнить склонять
Fet,Zeta,20,ADJ,готовый душистый тесный вешний рад горький колючий кудрявый нетленный старческий
Fet,Zeta,20,NOUN,лист звук счастие окно соловей вздох луна муза смерть день
Fet,Zeta,20,VERB,звать дрожать бывать вставать пойти выпускать дохнуть позвать следить твердить
Fet,Zeta,21,ADJ,бледный незримый покорный безумный больной вешний безмолвный прозрачный крылатый мелкий
Fet,Zeta,21,NOUN,свет звезда звук окно аллея ветвь рука волна муза счастие
Fet,Zeta,21,VERB,томить бояться ходить гаснуть прощать скрывать снимать сохранять спать давать
Fet,Zeta,22,ADJ,отрадный влюбленный детский волшебный прозрачный блестящий бессильный бледный высокий томительный
Fet,Zeta,22,NOUN,волна блеск жена скала луч ночь дева весна глаз певец
Fet,Zeta,22,VERB,пойти понимать просить постоять владеть нести склонять сметь стоять забывать
Fet,Zeta,23,ADJ,былой детский легкий кудрявый радостный лунный бестелесный вечерний напряженный слышный
Fet,Zeta,23,NOUN,красота конь молитва песня песнь краса птица восторг звук глубина
Fet,Zeta,23,VERB,уснуть звать гореть оставлять отвечать вздыхать биться уметь ждать смотреть
Fet,Zeta,24,ADJ,вешний мгновенный ясный далекий робкий детский напрасный житейский молчаливый резкий
Fet,Zeta,24,NOUN,год красота лик лобзание голос дорога мертвец мука грудь огонь
Fet,Zeta,24,VERB,гореть уносить кружиться понести пропеть ронять говорить спать понимать находить
Fet,Zeta,25,ADJ,злой золотой душистый должный прозрачный серый воздушный девственный дружный душный
Fet,Zeta,25,NOUN,цветок стих месяц звезда окно весна нос взор звук улыбка
Fet,Zeta,25,VERB,расти находить лепетать помчаться впивать сиять смотреть петь встречать дрожать
Fet,Zeta,26,ADJ,вешний ясный грустный душистый нетленный робкий серебристый влюбленный младенческий прохладный
Fet,Zeta,26,NOUN,звук звезда заря тайна раз ангел время тишина встреча значение
Fet,Zeta,26,VERB,чуять пойти слышать лететь нести воскресать смолкать уснуть зажигать отвечать
Fet,Zeta,27,ADJ,душистый теплый нежный яркий легкий блестящий вешний прозрачный пышный страстный
Fet,Zeta,27,NOUN,окно улыбка цветок лист царица королева мгла сад сестра стекло
Fet,Zeta,27,VERB,скрывать уносить спать плакать зеленеть расцветать белеть выходить нести страдать
Fet,Zeta,28,ADJ,вечерний весенний тяжелый ночной готовый свежий хороший благовонный полночный напрасный
Fet,Zeta,28,NOUN,нога заря улыбка красота лик мгла кудри птичка стекло огонь
Fet,Zeta,28,VERB,биться выходить светить качаться цвести напоминать привыкать забываться молчать навевать
Fet,Zeta,29,ADJ,душистый чистый рад румяный чудный звездный кроткий алмазный ветхий жгучий
Fet,Zeta,29,NOUN,больной лик окно цветок круг береза гроб капля красота пора
Fet,Zeta,29,VERB,гореть прийти посмотреть отыскивать прильнуть пройти считать тонуть уснуть спать
Fet,Zeta,30,ADJ,душистый покорный прозрачный большой вешний дорогой кудрявый мгновенный райский стихийный
Fet,Zeta,30,NOUN,миг счастие луч пора ива звук око крыло песня поэт
Fet,Zeta,30,VERB,приходить понимать проходить уходить думать звать спрашивать манить просить увидеть
Fet,Zeta,31,ADJ,чудный белый горячий влюбленный умный лунный понятный радужный собственный степной
Fet,Zeta,31,NOUN,лист мука заря роза счастие блеск огонь окно человек звезда
Fet,Zeta,31,VERB,идти понимать приходить гореть просыпаться ронять следить спрашивать тосковать ждать
Fet,Zeta,32,ADJ,вешний огненный свежий былой незримый влюбленный томительный безбрежный дальний лазурный
Fet,Zeta,32,NOUN,окно мечта мгла солнце око путь конец лик наташа луч
Fet,Zeta,32,VERB,окружать спать встречаться звать восходить желать уносить исполнять ползти раскрывать
Fet,Zeta,33,ADJ,обманчивый горячий вешний дальний незримый пышный былой зеленый свежий розовый
Fet,Zeta,33,NOUN,дыхание путь свет слеза глаз роза час царица конец жертва
Fet,Zeta,33,VERB,расти просить запевать наставать носиться звать идти мочь становиться искать
Fet,Zeta,34,ADJ,грубый нежный дорогой благовонный кроткий мгновенный прозрачный равный синий божественный
Fet,Zeta,34,NOUN,сила звук улыбка миг лист богиня головка рододендрон мечта ветер
Fet,Zeta,34,VERB,пойти уходить уснуть слышать встречать казаться проситься услышать плакать нестись
Fet,Zeta,35,ADJ,весенний яркий былой лазурный безумный вешний вольный глупый возможный ночной
Fet,Zeta,35,NOUN,слеза сторона весна земля луч ночь око грудь роза сила
Fet,Zeta,35,VERB,слушать выходить просить томить замечать раскидывать приходиться хотеть дрожать нестись
Fet,Zeta,36,ADJ,вечерний влюбленный легкий грустный безбрежный жемчужный звездный невольный прозрачный серебристый
Fet,Zeta,36,NOUN,солнце дыхание кудри том венок дружба зелень капля край малютка
Fet,Zeta,36,VERB,слезать прийти озарять плакать восходить подавать чернеть забывать дрожать стоять
Fet,Zeta,37,ADJ,прозрачный свежий целый больной вешний горячий девственный железный общий суровый
Fet,Zeta,37,NOUN,ночь глаз звезда улыбка год окно судьба око дева стена
Fet,Zeta,37,VERB,писать смотреть встрепенуться безумствовать лить отвечать отдаваться потопать целовать понимать
Fet,Zeta,38,ADJ,душистый строгий бледный голубой кроткий ревнивый блаженный детский дружный нетленный
Fet,Zeta,38,NOUN,роза лист нога звук трава блеск стопа тишь волна лик
Fet,Zeta,38,VERB,глядеть дрожать лежать молить молчать признавать наставать отыскивать случаться смотреть
Fet,Zeta,39,ADJ,умный высокий одинокий младенческий безумный благовонный дорогой благородный всепобедный знойный
Fet,Zeta,39,NOUN,речь буря движение луч красота лик окно зной зуб грудь
Fet,Zeta,39,VERB,идти звать пойти отвечать будить улыбаться уметь забываться страшиться хотеть
Fet,Zeta,40,ADJ,кроткий блаженный душистый незримый нетленный звездный красивый обычный блестящий больной
Fet,Zeta,40,NOUN,песнь восток толпа счастие звезда мать круг лист соловей тень
Fet,Zeta,40,VERB,искать просить выходить прийти хотеться целовать становиться верить встречать жечь
Fet,Zeta,41,ADJ,яркий ясный душистый прозрачный пестрый вечерний воздушный детский незримый пышный
Fet,Zeta,41,NOUN,луна мать ива создание тень храм юноша глаз мир земля
Fet,Zeta,41,VERB,молиться звать петь верить уронить мешать молчать переходить следить стоять
Fet,Zeta,42,ADJ,воздушный пестрый вечерний лунный яркий вешний напрасный серый страстный целый
Fet,Zeta,42,NOUN,ночь миг лес путь глаз роза цветок краса стих жар
Fet,Zeta,42,VERB,дрожать просыпаться трепетать помнить упасть владеть засвечиваться пробираться увидеться глядеть
Fet,Zeta,43,ADJ,голубой райский яркий злой рад вольный горячий младенческий прозрачный серебряный
Fet,Zeta,43,NOUN,пора раз сын слеза окно ряд вечер конь пена пчела
Fet,Zeta,43,VERB,бояться отказывать дрожать казаться проситься мерещиться напоминать отвечать плыть смеяться
Fet,Zeta,44,ADJ,блаженный благовонный напрасный нетленный колючий мгновенный душистый нежный рад суровый
Fet,Zeta,44,NOUN,миг наташа дерево стекло земля взор бездна образ птица аллея
Fet,Zeta,44,VERB,бросать дышать скрывать молчать понести белеть писать подъять проситься разгадывать
Fet,Zeta,45,ADJ,робкий воздушный рад безумный видный голубой благородный общий пышный томный
Fet,Zeta,45,NOUN,красота кудри уста лист птица старик цветок поле звук крыло
Fet,Zeta,45,VERB,смотреть дрожать улыбаться расти веять двигаться мелькать ненавидеть стыдиться тосковать
Fet,Zeta,46,ADJ,душистый прозрачный дорогой усталый горячий тяжелый жаркий прощальный римский томительный
Fet,Zeta,46,NOUN,ночь вода роза глаз воздух мать ручей дождь долина конец
Fet,Zeta,46,VERB,смотреть уносить взглядывать искать пойти вздыхать беседовать отвечать раскрывать спеть
Fet,Zeta,47,ADJ,кроткий яркий вечный душистый весенний прозрачный сладкий невольный ревнивый алмазный
