author,measure,run,pos,word_list
Fet,Guiraud,65,VERB,посмотреть уснуть дрожать прильнуть рассказывать представать хотеться уносить знать смотреть
Fet,Guiraud,66,ADJ,вешний старый нетленный шаткий рад больной горный умный серый кудрявый
Fet,Guiraud,66,NOUN,зов ива овца постель птица зелень отрок заря птичка тепло
Fet,Guiraud,66,VERB,раскрывать посмотреть рассказывать подходить обращать повеять уснуть плакать знать выходить
Fet,Guiraud,67,ADJ,вешний должный горный рад прозрачный старый алмазный умный влюбленный шаткий
Fet,Guiraud,67,NOUN,зов ива птичка тепло ветка зелень фея глаз заря окно
Fet,Guiraud,67,VERB,спрашивать подходить посмотреть обращать хотеться становиться ехать кричать раскидывать смотреть
Fet,Guiraud,68,ADJ,вешний должный ласковый умный шаткий кудрявый больной весенний рад благовонный
Fet,Guiraud,68,NOUN,зов няня овца собака отрок тучка заря ива дитя лик
Fet,Guiraud,68,VERB,рассказывать знать посмотреть дрожать признаваться выходить бояться уносить спрашивать хотеться
Fet,Guiraud,69,ADJ,вешний тоскливый рад бессонный должный чуткий алмазный ласковый умный шаткий
Fet,Guiraud,69,NOUN,овца ива няня царица птица зов ветка фея вход глаз
Fet,Guiraud,69,VERB,раскрывать передавать признаваться становиться следить уснуть знать кричать пронестись рассказывать
Fet,Guiraud,70,ADJ,вешний должный старый горный душистый больной рад серый алмазный лавровый
Fet,Guiraud,70,NOUN,овца ива зов птичка тепло тучка фея птица лист глаз
Fet,Guiraud,70,VERB,раскрывать признаваться подходить высказывать рассказывать знать смотреть хотеться плакать делать
Fet,Guiraud,71,ADJ,вешний старый рад должный бессонный влюбленный больной благовонный большой весенний
Fet,Guiraud,71,NOUN,зов няня дитя сестра ветка тепло царица птица ива лесна
Fet,Guiraud,71,VERB,раскрывать передавать подходить рассказывать становиться спрашивать хотеться смотреть обращать приходиться
Fet,Guiraud,72,ADJ,вешний должный рад старый нетленный больной влюбленный горный готовый прозрачный
Fet,Guiraud,72,NOUN,ива зов тепло ветка овца царица птица зелень тучка фея
Fet,Guiraud,72,VERB,раскрывать становиться посмотреть обращать отыскивать признаваться выходить знать дождаться подходить
Fet,Guiraud,73,ADJ,вешний рад должный больной весенний умный алмазный бессонный горный снежный
Fet,Guiraud,73,NOUN,зов тепло ива голова лето ветка няня отрок проза окно
Fet,Guiraud,73,VERB,посмотреть дрожать уснуть высказывать доходить знать пронестись подходить прильнуть следить
Fet,Guiraud,74,ADJ,вешний влюбленный горный тоскливый алмазный старый больной весенний лунный бессонный
Fet,Guiraud,74,NOUN,зов ива няня тучка царица птица зелень тепло окно глаз
Fet,Guiraud,74,VERB,раскрывать уснуть передавать смотреть посмотреть представать уносить доходить подходить хотеться
Fet,Guiraud,75,ADJ,вешний должный кудрявый тоскливый больной нетленный старый влюбленный лунный алмазный
Fet,Guiraud,75,NOUN,зов ива няня ветка овца речка тепло окно царица отрок
Fet,Guiraud,75,VERB,обращать высказывать раскрывать рассказывать уснуть спрашивать ходить посмотреть знать плакать
Fet,Guiraud,76,ADJ,вешний больной шаткий старый благовонный влюбленный рад алмазный бессонный нетленный
Fet,Guiraud,76,NOUN,овца ива зелень лесна фея глаз лик ветка зов клетка
Fet,Guiraud,76,VERB,хотеться спрашивать раскрывать становиться подходить посмотреть отыскивать повеять уснуть выходить
Fet,Guiraud,77,ADJ,вешний влюбленный должный прозрачный рад горный мудрый старый умный лунный
Fet,Guiraud,77,NOUN,няня овца зелень зов ива ветка тучка лик царица лист
Fet,Guiraud,77,VERB,раскрывать приходиться спрашивать хотеться доходить качаться смотреть дрожать подходить раскидывать
Fet,Guiraud,78,ADJ,вешний должный старый больной влюбленный бессонный умный шаткий рад мудрый
Fet,Guiraud,78,NOUN,зов ива овца окно лето ветка песок лист зелень клетка
Fet,Guiraud,78,VERB,доходить раскрывать спрашивать хотеться дрожать знать ехать рассказывать ходить смотреть
Fet,Guiraud,79,ADJ,вешний влюбленный старый бессонный горный рад алмазный умный шаткий должный
Fet,Guiraud,79,NOUN,зов ива зелень няня птичка царица ветка лесна фея лист
Fet,Guiraud,79,VERB,раскрывать становиться признаваться спрашивать подходить хвалить посмотреть уснуть высказывать передавать
Fet,Guiraud,80,ADJ,вешний больной нетленный шаткий лунный должный старый алмазный целебный рад
Fet,Guiraud,80,NOUN,зов овца птичка ива окно птица глаз царица тучка заря
Fet,Guiraud,80,VERB,признаваться раскрывать хвалить плакать дрожать смотреть посмотреть хотеться становиться обращать
Fet,Guiraud,81,ADJ,вешний должный бессонный шаткий лунный кроткий душистый ласковый умный больной
Fet,Guiraud,81,NOUN,ива зелень зов птица царица ветка песок ручка тучка тепло
Fet,Guiraud,81,VERB,признаваться посмотреть делать обращать раскрывать дрожать знать спрашивать хотеться доходить
Fet,Guiraud,82,ADJ,вешний больной старый шаткий нетленный благовонный влюбленный бессонный горный умный
Fet,Guiraud,82,NOUN,овца няня зов тучка птица тепло ветка ива глаз заря
Fet,Guiraud,82,VERB,рассказывать раскрывать становиться доходить обращать пронестись выходить дождаться следить дрожать
Fet,Guiraud,83,ADJ,вешний старый умный больной должный горный ласковый рад нетленный прозрачный
Fet,Guiraud,83,NOUN,зов зелень птичка ветка птица закат лето глаз заря истома
Fet,Guiraud,83,VERB,рассказывать раскрывать подходить посмотреть обращать передавать приходиться раскидывать спрашивать плакать
Fet,Guiraud,84,ADJ,вешний влюбленный должный лукавый рад старый кудрявый бессонный горный ласковый
Fet,Guiraud,84,NOUN,зов ива фея ветка няня царица тепло сестра овца песок
Fet,Guiraud,84,VERB,раскрывать обращать подходить признаваться рассказывать становиться спрашивать плакать передавать пронестись
Fet,Guiraud,85,ADJ,вешний влюбленный должный алмазный старый душистый рад благовонный тоскливый больной
Fet,Guiraud,85,NOUN,няня фея тепло лист царица зов ива заря птичка птица
Fet,Guiraud,85,VERB,рассказывать доходить посмотреть хотеться обращать приходиться спрашивать становиться высказывать делать
Fet,Guiraud,86,ADJ,вешний алмазный горный тоскливый влюбленный кроткий лунный бессонный умный целебный
Fet,Guiraud,86,NOUN,няня овца зов тепло лето ветка тучка глаз царица окно
Fet,Guiraud,86,VERB,рассказывать уснуть признаваться дрожать спать посмотреть смотреть баять высказывать глядеться
Fet,Guiraud,87,ADJ,вешний больной старый должный шаткий благовонный весенний умный целебный лукавый
Fet,Guiraud,87,NOUN,сестра ива зелень зов лето заря царица глаз лампада лик
Fet,Guiraud,87,VERB,раскрывать рассказывать спрашивать высказывать признаваться подходить посмотреть знать дрожать глядеться
Fet,Guiraud,88,ADJ,вешний влюбленный старый рад горный больной умный серый должный нетленный
Fet,Guiraud,88,NOUN,зов няня ветка ива овца фея птичка птица царица тепло
Fet,Guiraud,88,VERB,рассказывать посмотреть спрашивать ехать пронестись раскрывать уносить прильнуть признаваться хотеться
Fet,Guiraud,89,ADJ,вешний умный горный прозрачный шаткий рад старый влюбленный снежный больной
Fet,Guiraud,89,NOUN,овца царица ветка няня ива фея глаз зов тепло птичка
Fet,Guiraud,89,VERB,выходить плакать становиться качаться признаваться раскрывать рассказывать дрожать доходить посмотреть
Fet,Guiraud,90,ADJ,вешний тоскливый старый больной должный нетленный рад алмазный чуткий прозрачный
Fet,Guiraud,90,NOUN,зов ива царица ветка зелень лето фея глаз птица сестра
Fet,Guiraud,90,VERB,раскрывать следить становиться признаваться подходить кричать обращать передавать ходить посмотреть
Fet,Guiraud,91,ADJ,вешний прозрачный должный алмазный рад старый снежный целебный душистый готовый
Fet,Guiraud,91,NOUN,овца ива отрок тучка фея царица собака птица птичка сестра
Fet,Guiraud,91,VERB,посмотреть спрашивать подходить делать знать хвалить выходить плакать доходить кричать
Fet,Guiraud,92,ADJ,вешний прозрачный больной алмазный горный рад бессонный тоскливый должный кудрявый
Fet,Guiraud,92,NOUN,ива овца фея зов няня отрок сестра царица птица глаз
Fet,Guiraud,92,VERB,хотеться раскрывать посмотреть рассказывать дрожать класть признаваться уснуть смотреть уносить
Fet,Guiraud,93,ADJ,вешний рад алмазный старый больной нетленный горный странный лукавый детский
Fet,Guiraud,93,NOUN,ива овца фея птичка ветка лист царица цветок птица зов
Fet,Guiraud,93,VERB,рассказывать знать подходить признаваться раскрывать становиться смотреть следить спрашивать уснуть
Fet,Guiraud,94,ADJ,вешний должный старый умный серый влюбленный душистый больной лунный благовонный
Fet,Guiraud,94,NOUN,овца зелень зов птица ветка ива лесна няня рифма фея
Fet,Guiraud,94,VERB,признаваться хотеться приходиться следить делать доходить кричать рассказывать хвалить выходить
Fet,Guiraud,95,ADJ,вешний должный старый больной рад серый благовонный горный кудрявый влюбленный
Fet,Guiraud,95,NOUN,фея лето зов няня зелень мальчик овца отрок птица окно
Fet,Guiraud,95,VERB,рассказывать пронестись выходить становиться доходить помогать посмотреть представать следить спрашивать
Fet,Guiraud,96,ADJ,вешний нетленный весенний умный рад старый влюбленный мудрый шаткий должный
Fet,Guiraud,96,NOUN,няня овца птица зов фея зелень ива проза тучка заря
Fet,Guiraud,96,VERB,раскрывать посмотреть хотеться становиться приходиться пронестись качаться рассказывать спрашивать знать
Fet,Guiraud,97,ADJ,вешний старый должный влюбленный больной нетленный кроткий горный шаткий рад
Fet,Guiraud,97,NOUN,ива отрок зов царица глаз птица сестра лесна тучка лето
Fet,Guiraud,97,VERB,раскрывать делать ехать посмотреть становиться ходить следить хвалить выходить знать
Fet,Guiraud,98,ADJ,вешний рад шаткий старый влюбленный должный кроткий бессонный горный целебный
Fet,Guiraud,98,NOUN,ива отрок царица зов тучка сестра тепло заря закат лист
Fet,Guiraud,98,VERB,уснуть хотеться кричать знать дрожать глядеться признаваться пронестись раскрывать раскидывать
Fet,Guiraud,99,ADJ,вешний прозрачный больной старый рад умный лукавый влюбленный серый весенний
Fet,Guiraud,99,NOUN,овца ива зелень зов птичка фея ветка няня глаз голова
Fet,Guiraud,99,VERB,уснуть качаться высказывать пронестись раскидывать посмотреть выходить становиться дрожать доходить
Fet,Guiraud,100,ADJ,вешний влюбленный должный тоскливый умный больной нетленный рад большой алмазный
Fet,Guiraud,100,NOUN,ива зов овца тучка птица тепло ветка зелень няня лист
Fet,Guiraud,100,VERB,становиться признаваться хвалить подходить передавать следить спрашивать хотеться плакать дрожать
Fet,Log odds,1,ADJ,жгучий колючий пестрый глупый восточный грубый давний несносный старый вешний
Fet,Log odds,1,NOUN,наташа русы больной липа гафиз малютка рододендрон головка крыша аллея
Fet,Log odds,1,VERB,овевать различать ронять постоять увидать успевать чуять отдаваться поведывать прибывать
Fet,Log odds,2,ADJ,дружный глупый грубый колючий пестрый сочный душистый старый восточный левый
Fet,Log odds,2,NOUN,наташа больной окошко русы балкон липа глазок головка крыша рододендрон
Fet,Log odds,2,VERB,отдаваться успевать овевать поведывать постоять различать ронять увидать побледнеть погасить
Fet,Log odds,3,ADJ,колючий пестрый жгучий несносный вешний старый виноградный глупый грубый дружный
Fet,Log odds,3,NOUN,наташа больной брамин гафиз малютка липа окошко саконтал балкон русы
Fet,Log odds,3,VERB,ронять чуять окрылять увидать наклонять овевать различать суметь увидеться успевать
Fet,Log odds,4,ADJ,колючий глупый пестрый жгучий несносный бесконечный дружный недавний проворный просветленный
Fet,Log odds,4,NOUN,наташа малютка больной липа аллея рододендрон саконтал окошко русы глазок
Fet,Log odds,4,VERB,различать успевать постоять чуять окрылять поведывать ронять заплакать лезть овевать
Fet,Log odds,5,ADJ,восточный несносный пестрый дружный проворный вешний глупый заревой медный приветливый
Fet,Log odds,5,NOUN,аллея брамин липа глазок головка больной женщина мироздание письмо саконтал
Fet,Log odds,5,VERB,постоять успевать чуять поведывать наклонять овевать увидать увидеться знать налетать
Fet,Log odds,6,ADJ,колючий вешний глупый жгучий несносный упругий восточный заревой недавний проворный
Fet,Log odds,6,NOUN,наташа малютка больной русы головка саконтал аллея глазок липа брамин
Fet,Log odds,6,VERB,постоять различать собираться увидать успевать чуять овевать поведывать становиться заплакать
Fet,Log odds,7,ADJ,глупый колючий упругий старый восточный дружный жгучий пестрый ненаглядный несносный
Fet,Log odds,7,NOUN,наташа русы больной гафиз брамин липа липка малютка головка сабина
Fet,Log odds,7,VERB,постоять наклонять овевать окрылять отдаваться успевать мерещиться опускаться приезжать пробираться
Fet,Log odds,8,ADJ,пестрый вешний грубый колючий ласкательный упругий глупый заревой пахучий проворный
Fet,Log odds,8,NOUN,малютка аллея больной брамин головка рододендрон глазок ночь липа май
Fet,Log odds,8,VERB,овевать увидать поведывать различать чуять выступать погасить позвать прибывать решаться
Fet,Log odds,9,ADJ,упругий пестрый проворный глупый жгучий колючий несносный виноградный восточный ласкательный
Fet,Log odds,9,NOUN,больной малютка рододендрон аллея брамин глазок брама женщина саконтал спина
Fet,Log odds,9,VERB,овевать чуять окрылять ронять успевать колебаться лгать отдаваться постоять суметь
Fet,Log odds,10,ADJ,пестрый жгучий дружный колючий глупый вешний бесконечный бесцветный недавний несказанный
Fet,Log odds,10,NOUN,наташа русы гафиз больной липа окошко рододендрон головка малютка письмо
Fet,Log odds,10,VERB,отдаваться ронять успевать чуять овевать поведывать постоять выступать заплакать окрылять
Fet,Log odds,11,ADJ,жгучий глупый колючий восточный грубый пестрый пугливый давний здоровый несносный
Fet,Log odds,11,NOUN,наташа малютка больной русы саконтал аллея глазок окошко рододендрон брамин
Fet,Log odds,11,VERB,ронять овевать чуять окрылять постоять различать лгать отдаваться становиться заслышать
Fet,Log odds,12,ADJ,пестрый глупый колючий просветленный старческий вешний властный грубый кристальный несказанный
Fet,Log odds,12,NOUN,наташа больной брамин гафиз малютка балкон саконтал головка липа липка
Fet,Log odds,12,VERB,чуять овевать поведывать ронять увидать успевать отдаваться постоять суметь колебаться
Fet,Log odds,13,ADJ,дружный жгучий колючий заревой грубый проворный душистый старый восточный пестрый
Fet,Log odds,13,NOUN,наташа русы больной гафиз глазок липа липка малютка обаяние окошко
Fet,Log odds,13,VERB,чуять овевать отдаваться постоять успевать ронять лгать наклонять поведывать колыхаться
Fet,Log odds,14,ADJ,дружный пестрый упругий глупый колючий приветливый вседневный жгучий заревой коленопреклоненный
Fet,Log odds,14,NOUN,наташа малютка русы больной окошко саконтал головка балкон брамин женщина
Fet,Log odds,14,VERB,постоять овевать различать увидать успевать царить чуять выступать глянуть заплакать
Fet,Log odds,15,ADJ,глупый грубый пестрый сочный жгучий сквозной старый дружный колючий ласкательный
Fet,Log odds,15,NOUN,наташа больной русы аллея брамин гафиз женщина брама зал липка
Fet,Log odds,15,VERB,постоять чуять различать окрылять выступать овевать ронять унимать успевать знать
Fet,Log odds,16,ADJ,глупый дружный колючий пестрый давний старый жгучий ненаглядный несносный вешний
Fet,Log odds,16,NOUN,наташа малютка русы глазок головка липка брамин окошко сабина саконтал
Fet,Log odds,16,VERB,различать успевать чуять постоять ронять овевать окрылять отдаваться обливать становиться
Fet,Log odds,17,ADJ,пестрый жгучий вешний дружный старый рад колючий медный неизмеримый несносный
Fet,Log odds,17,NOUN,наташа русы больной головка липа глазок сатира спина глаз балкон
Fet,Log odds,17,VERB,отдаваться выступать пугаться ронять увидать заплакать постоять приподымать собираться унимать
Fet,Log odds,18,ADJ,пестрый колючий несносный виноградный дружный жгучий проворный упругий глупый коленопреклоненный
Fet,Log odds,18,NOUN,малютка больной аллея гафиз головка окошко глазок ножка пень рододендрон
Fet,Log odds,18,VERB,различать успевать окрылять постоять увидать собираться чуять овевать проноситься ронять
Fet,Log odds,19,ADJ,жгучий колючий несносный упругий заревой медный пестрый сочный старческий старый
Fet,Log odds,19,NOUN,наташа аллея больной русы липка липа малютка саконтал крыша май
Fet,Log odds,19,VERB,чуять успевать заплакать наклонять овевать окрылять отдаваться увидать выступать лгать
Fet,Log odds,20,ADJ,жгучий глупый колючий упругий давний дружный старый вешний грубый здоровый
Fet,Log odds,20,NOUN,наташа больной малютка балкон русы аллея липа гафиз глазок женщина
Fet,Log odds,20,VERB,отдаваться чуять постоять наклонять окрылять знать овевать приезжать царить выступать
Fet,Log odds,21,ADJ,дружный пестрый упругий жгучий колючий проворный вешний виноградный восточный глупый
Fet,Log odds,21,NOUN,больной балкон саконтал аллея окошко рододендрон брамин женщина крыша глаз
Fet,Log odds,21,VERB,овевать окрылять отдаваться становиться колебаться поведывать постоять увидать успевать чуять
Fet,Log odds,22,ADJ,пестрый колючий грубый жгучий сиротливый глупый дружный несносный старческий упругий
Fet,Log odds,22,NOUN,наташа русы больной малютка аллея гафиз головка балкон крыша пень
Fet,Log odds,22,VERB,ронять овевать окрылять собираться успевать чуять лгать наклонять отдаваться заплакать
Fet,Log odds,23,ADJ,колючий пестрый сочный грубый дружный вешний бесконечный глупый медный разный
Fet,Log odds,23,NOUN,брамин гафиз малютка больной аллея балкон женщина окошко глазок саконтал
Fet,Log odds,23,VERB,чуять отдаваться ронять заплакать различать собираться унимать становиться обдавать поведывать
Fet,Log odds,24,ADJ,жгучий пестрый упругий дружный недавний пахучий глупый задорный заревой медный
Fet,Log odds,24,NOUN,наташа больной русы брамин малютка балкон аллея май саконтал гафиз
Fet,Log odds,24,VERB,чуять наклонять окрылять отдаваться поведывать ронять уезжать успевать постоять собираться
Fet,Log odds,25,ADJ,жгучий колючий глупый ласкательный ненаглядный несносный пахучий пестрый просветленный пурпурный
Fet,Log odds,25,NOUN,головка брамин гафиз липа балкон больной малютка рододендрон саконтал лодка
Fet,Log odds,25,VERB,чуять овевать увидать отдаваться различать успевать окрылять позвать сжиматься лгать
Fet,Log odds,26,ADJ,колючий пестрый жгучий вешний грубый несносный приветливый глупый дружный здоровый
Fet,Log odds,26,NOUN,наташа больной русы брамин малютка сабина липка глаз аллея анубис
Fet,Log odds,26,VERB,овевать чуять отдаваться ронять наклонять постоять различать увидать унимать успевать
Fet,Log odds,27,ADJ,жгучий пестрый колючий несносный проворный грубый приветливый вешний восточный давний
Fet,Log odds,27,NOUN,наташа больной русы аллея малютка брамин липа окошко беседка глазок
Fet,Log odds,27,VERB,различать увидать постоять успевать позвать решаться собираться взрезывать выступать заплакать
Fet,Log odds,28,ADJ,пестрый жгучий глупый дружный вешний несносный бесконечный колючий приветливый проворный
Fet,Log odds,28,NOUN,наташа русы малютка больной брамин липа аллея головка липка май
Fet,Log odds,28,VERB,поведывать различать ронять выступать овевать постоять успевать чуять дивиться заплакать
Fet,Log odds,29,ADJ,жгучий колючий пестрый дружный заревой приветливый упругий вешний восточный глупый
Fet,Log odds,29,NOUN,наташа малютка больной гафиз рододендрон аллея балкон лоб окошко русы
Fet,Log odds,29,VERB,выступать отдаваться постоять различать лгать мерещиться суметь заслышать прижиматься приподымать
Fet,Log odds,30,ADJ,колючий сочный глупый дружный пестрый упругий старый бесконечный задорный истомленный
Fet,Log odds,30,NOUN,наташа больной русы глазок брамин малютка липа саконтал аллея гафиз
Fet,Log odds,30,VERB,увидать успевать чуять постоять различать ронять суметь знать лгать пробираться
Fet,Log odds,31,ADJ,жгучий пестрый ласкательный пугливый грубый давний заревой колючий недавний упругий
Fet,Log odds,31,NOUN,гафиз головка аллея беседка больной брамин малютка лоб пень глазок
Fet,Log odds,31,VERB,чуять отдаваться поведывать постоять приподымать пугаться различать ронять собираться увидать
Fet,Log odds,32,ADJ,пестрый жгучий дружный проворный восточный истомленный вешний властный глупый давний
Fet,Log odds,32,NOUN,наташа русы больной липа липка брамин гафиз головка малютка балкон
Fet,Log odds,32,VERB,овевать чуять выступать наклонять давить лгать отдаваться поведывать постоять приезжать
Fet,Log odds,33,ADJ,пестрый упругий глупый колючий несносный вешний рад старый восточный дружный
Fet,Log odds,33,NOUN,наташа русы брамин окошко больной балкон женщина липа май саконтал
Fet,Log odds,33,VERB,чуять постоять выступать мерещиться овевать различать ронять колебаться окрылять отдаваться
Fet,Log odds,34,ADJ,колючий старый заревой приветливый проворный сквозной глупый грубый дружный жгучий
Fet,Log odds,34,NOUN,больной брамин окошко сабина саконтал письмо аллея балкон гафиз головка
Fet,Log odds,34,VERB,чуять увидать отдаваться наклонять постоять различать собираться суметь становиться обливать
Fet,Log odds,35,ADJ,пестрый жгучий глупый вешний бесконечный дружный заревой приветливый проворный пугливый
Fet,Log odds,35,NOUN,наташа русы больной малютка сатира аллея липа окошко сабина балкон
Fet,Log odds,35,VERB,постоять чуять окрылять различать овевать отдаваться позвать заплакать мерещиться наклонять
Fet,Log odds,36,ADJ,дружный пестрый давний коленопреклоненный пугливый старый властный восточный вседневный грубый
Fet,Log odds,36,NOUN,больной гафиз аллея головка женщина рододендрон саконтал балкон черт брама
Fet,Log odds,36,VERB,чуять поведывать постоять успевать овевать окрылять различать дивиться ронять собираться
Fet,Log odds,37,ADJ,колючий пестрый бесконечный дружный упругий виноградный всепобедный жгучий медный пахучий
Fet,Log odds,37,NOUN,наташа малютка больной русы липа гафиз головка беседка брамин липка
Fet,Log odds,37,VERB,чуять отдаваться пугаться собираться различать ронять лгать наклонять постоять увидать
Fet,Log odds,38,ADJ,дружный проворный старый глупый грубый жгучий заревой колючий пестрый приветливый
Fet,Log odds,38,NOUN,наташа больной русы окошко аллея гафиз малютка рододендрон хвост липка
Fet,Log odds,38,VERB,поведывать успевать окрылять постоять лгать прибывать приподымать ронять уезжать безумствовать
Fet,Log odds,39,ADJ,жгучий пестрый старый дружный колючий недавний вешний глупый грубый давний
Fet,Log odds,39,NOUN,наташа русы больной балкон глазок брамин малютка письмо женщина зал
Fet,Log odds,39,VERB,различать постоять успевать позвать знать ронять глянуть обливать окрылять поведывать
Fet,Log odds,40,ADJ,жгучий заревой пестрый проворный упругий виноградный глупый истомленный медный ненаглядный
Fet,Log odds,40,NOUN,наташа больной липа русы брамин аллея окошко головка май малютка
Fet,Log odds,40,VERB,чуять увидать поведывать постоять различать выступать прибывать приподымать увидеться лгать
Fet,Log odds,41,ADJ,колючий глупый пестрый медный виноградный дружный жгучий недавний приветливый восточный
Fet,Log odds,41,NOUN,наташа больной русы аллея глазок малютка беседка гафиз гнездо головка
Fet,Log odds,41,VERB,различать чуять овевать окрылять пугаться суметь увидать заплакать спаться успевать
Fet,Log odds,42,ADJ,глупый пестрый виноградный дружный колючий несносный старческий старый вешний пугливый
Fet,Log odds,42,NOUN,наташа больной русы малютка аллея балкон рододендрон головка женщина липа
Fet,Log odds,42,VERB,чуять постоять различать окрылять отдаваться овевать поведывать ронять унимать заплакать
Fet,Log odds,43,ADJ,пестрый дружный глупый жгучий заревой колючий проворный упругий вешний бесконечный
Fet,Log odds,43,NOUN,наташа русы балкон аллея окошко сатира журавль липка пень рододендрон
Fet,Log odds,43,VERB,увидать успевать чуять собираться овевать окрылять отдаваться постоять спаться колебаться
Fet,Log odds,44,ADJ,пестрый дружный колючий грубый ласкательный восточный глупый заревой медный несносный
Fet,Log odds,44,NOUN,гафиз больной саконтал брамин глазок липа окошко сатира головка малютка
Fet,Log odds,44,VERB,чуять овевать постоять заплакать поведывать ронять спаться выступать колебаться наклонять
Fet,Log odds,45,ADJ,жгучий колючий упругий дружный ласкательный несносный пестрый виноградный глупый заревой
Fet,Log odds,45,NOUN,наташа больной русы брамин малютка балкон головка липа аллея обаяние
Fet,Log odds,45,VERB,ронять овевать унимать знать взрезывать глянуть давить наклонять обливать окрылять
Fet,Log odds,46,ADJ,пестрый вешний старый душистый восточный глупый дружный заревой затаенный истомленный
Fet,Log odds,46,NOUN,аллея больной малютка глазок липа брамин бриллиант лоб окошко саконтал
Fet,Log odds,46,VERB,овевать поведывать ронять успевать чуять колыхаться окрылять отдаваться постоять различать
Fet,Log odds,47,ADJ,колючий жгучий старый глупый дружный пестрый сиротливый виноградный восточный здоровый
Fet,Log odds,47,NOUN,наташа русы брамин больной малютка окошко рододендрон саконтал аллея балкон
Fet,Log odds,47,VERB,увидать чуять постоять приезжать различать успевать знать глянуть задушить заплакать
Fet,Log odds,48,ADJ,пестрый колючий грубый жгучий упругий глупый заревой ненаглядный сочный вешний
Fet,Log odds,48,NOUN,наташа русы больной малютка гафиз аллея головка липа окошко глазок
Fet,Log odds,48,VERB,чуять овевать прибывать ронять увидать унимать знать отдаваться поведывать постоять
Fet,Log odds,49,ADJ,пестрый жгучий упругий грубый заревой колючий приветливый просветленный пугливый сиротливый
Fet,Log odds,49,NOUN,наташа больной малютка брамин русы саконтал рододендрон окошко сабина зал
Fet,Log odds,49,VERB,постоять собираться различать увидать наклонять увидеться чуять выступать колебаться отдаваться
Fet,Log odds,50,ADJ,пестрый жгучий упругий заревой пахучий грубый виноградный восточный вседневный глупый
Fet,Log odds,50,NOUN,гафиз больной липа малютка аллея брамин головка женщина письмо лоб
Fet,Log odds,50,VERB,различать успевать чуять окрылять постоять увидать выступать овевать поведывать лгать
Fet,Log odds,51,ADJ,пестрый упругий восточный дружный несносный старый бесконечный грубый жгучий заревой
Fet,Log odds,51,NOUN,наташа русы больной малютка гафиз рододендрон брамин аллея лодка беседка
Fet,Log odds,51,VERB,чуять окрылять различать успевать овевать постоять выступать отдаваться лгать поведывать
Fet,Log odds,52,ADJ,жгучий пестрый вешний дружный колючий глупый давний истомленный ненаглядный сиротливый
Fet,Log odds,52,NOUN,больной малютка рододендрон аллея головка ночь глазок липа письмо гафиз
Fet,Log odds,52,VERB,овевать постоять ронять успевать чуять отдаваться выступать наклонять поливать приподымать
Fet,Log odds,53,ADJ,глупый грубый несносный дружный заревой колючий пестрый виноградный вседневный гулкий
Fet,Log odds,53,NOUN,больной аллея гафиз саконтал рододендрон брамин крыша пифия спина анубис
Fet,Log odds,53,VERB,отдаваться увидать постоять колебаться различать чуять выступать погасить позвать пугаться
